pair_index,camera_index,frame_index,frame_id,camera_timestamp,host_timestamp_ns
1624,1,1624,1624,27836999967904,1777524073024488700
1625,0,1625,1625,27837549805920,1777524073024488700
1625,1,1625,1625,27837002365680,1777524073024488700
1626,0,1626,1626,27837552203864,1777524073024488700
1626,1,1626,1626,27837004764696,1777524073024488700
1627,0,1627,1627,27837554602864,1777524073024488700
1627,1,1627,1627,27837007162840,1777524073024488700
1628,0,1628,1628,27837557001328,1777524073024488700
1628,1,1628,1628,27837009560952,1777524073034529900
1629,0,1629,1629,27837559399696,1777524073034529900
1629,1,1629,1629,27837011958824,1777524073034529900
1630,0,1630,1630,27837561797824,1777524073034529900
1630,1,1630,1630,27837014357448,1777524073037755500
1631,0,1631,1631,27837564195544,1777524073037755500
1631,1,1631,1631,27837016755880,1777524073041582300
1632,0,1632,1632,27837566593952,1777524073041582300
1632,1,1632,1632,27837019154240,1777524073044174300
1633,0,1633,1633,27837568992920,1777524073044174300
1633,1,1633,1633,27837021552736,1777524073044174300
1634,0,1634,1634,27837571390920,1777524073044174300
1634,1,1634,1634,27837023950952,1777524073044174300
1635,0,1635,1635,27837573788904,1777524073044174300
1635,1,1635,1635,27837026348952,1777524073050232200
1636,0,1636,1636,27837576187920,1777524073050232200
1636,1,1636,1636,27837028747736,1777524073053710100
1637,0,1637,1637,27837578585904,1777524073053710100
1637,1,1637,1637,27837031146160,1777524073053710100
1638,0,1638,1638,27837580984344,1777524073056321800
1638,1,1638,1638,27837033544448,1777524073057831500
1639,0,1639,1639,27837583382920,1777524073057831500
1639,1,1639,1639,27837035942424,1777524073057831500
1640,0,1640,1640,27837585780904,1777524073057831500
1640,1,1640,1640,27837038341296,1777524073057831500
1641,0,1641,1641,27837588179384,1777524073057831500
1641,1,1641,1641,27837040739424,1777524073064126200
1642,0,1642,1642,27837590578224,1777524073064126200
1642,1,1642,1642,27837043137296,1777524073064126200
1643,0,1643,1643,27837592975880,1777524073064126200
1643,1,1643,1643,27837045536424,1777524073064126200
1644,0,1644,1644,27837595374728,1777524073070786900
1644,1,1644,1644,27837047934672,1777524073070786900
1645,0,1645,1645,27837597772904,1777524073070786900
1645,1,1645,1645,27837050332728,1777524073074732200
1646,0,1646,1646,27837600170904,1777524073074732200
1646,1,1646,1646,27837052730904,1777524073074732200
1647,0,1647,1647,27837602569696,1777524073074732200
1647,1,1647,1647,27837055128952,1777524073074732200
1648,0,1648,1648,27837604967664,1777524073074732200
1648,1,1648,1648,27837057527672,1777524073081416500
1649,0,1649,1649,27837607365704,1777524073081416500
1649,1,1649,1649,27837059925904,1777524073084444400
1650,0,1650,1650,27837609764368,1777524073084444400
1650,1,1650,1650,27837062324904,1777524073084444400
1651,0,1651,1651,27837612162728,1777524073084444400
1651,1,1651,1651,27837064722904,1777524073089511600
1652,0,1652,1652,27837614561544,1777524073089511600
1652,1,1652,1652,27837067121576,1777524073091048100
1653,0,1653,1653,27837616959528,1777524073091048100
1653,1,1653,1653,27837069519880,1777524073094484000
1654,0,1654,1654,27837619357824,1777524073094484000
1654,1,1654,1654,27837071917880,1777524073094484000
1655,0,1655,1655,27837621755840,1777524073094484000
1655,1,1655,1655,27837074316384,1777524073094484000
1656,0,1656,1656,27837624154808,1777524073094484000
1656,1,1656,1656,27837076714736,1777524073094484000
1657,0,1657,1657,27837626552864,1777524073094484000
1657,1,1657,1657,27837079112696,1777524073103921300
1658,0,1658,1658,27837628950904,1777524073103921300
1658,1,1658,1658,27837081510736,1777524073104962900
1659,0,1659,1659,27837631349384,1777524073104962900
1659,1,1659,1659,27837083909368,1777524073107860800
1660,0,1660,1660,27837633748360,1777524073107860800
1660,1,1660,1660,27837086307920,1777524073107860800
1661,0,1661,1661,27837636145768,1777524073107860800
1661,1,1661,1661,27837088705824,1777524073107860800
1662,0,1662,1662,27837638544400,1777524073107860800
1662,1,1662,1662,27837091104400,1777524073114980800
1663,0,1663,1663,27837640942840,1777524073116483800
1663,1,1663,1663,27837093502824,1777524073116483800
1664,0,1664,1664,27837643340952,1777524073116483800
1664,1,1664,1664,27837095900904,1777524073116483800
1665,0,1665,1665,27837645739864,1777524073116483800
1665,1,1665,1665,27837098299624,1777524073122578500
1666,0,1666,1666,27837648137864,1777524073122578500
1666,1,1666,1666,27837100697640,1777524073125103300
1667,0,1667,1667,27837650535952,1777524073125103300
1667,1,1667,1667,27837103095904,1777524073125103300
1668,0,1668,1668,27837652934880,1777524073125103300
1668,1,1668,1668,27837105494680,1777524073125103300
1669,0,1669,1669,27837655332728,1777524073125103300
1669,1,1669,1669,27837107893328,1777524073125103300
1670,0,1670,1670,27837657730864,1777524073125103300
1670,1,1670,1670,27837110291088,1777524073135300100
1671,0,1671,1671,27837660130104,1777524073135300100
1671,1,1671,1671,27837112689864,1777524073137321300
1672,0,1672,1672,27837662528120,1777524073137321300
1672,1,1672,1672,27837115087904,1777524073137321300
1673,0,1673,1673,27837664926232,1777524073137321300
1673,1,1673,1673,27837117486456,1777524073141297500
1674,0,1674,1674,27837667324904,1777524073141297500
1674,1,1674,1674,27837119884368,1777524073141297500
1675,0,1675,1675,27837669722952,1777524073141297500
1675,1,1675,1675,27837122282624,1777524073147389100
1676,0,1676,1676,27837672121672,1777524073147389100
1676,1,1676,1676,27837124680920,1777524073148402700
1677,0,1677,1677,27837674519784,1777524073149906400
1677,1,1677,1677,27837127079864,1777524073151919200
1678,0,1678,1678,27837676917640,1777524073151919200
1678,1,1678,1678,27837129477864,1777524073153876900
1679,0,1679,1679,27837679316424,1777524073153876900
1679,1,1679,1679,27837131876640,1777524073155880500
1680,0,1680,1680,27837681714784,1777524073157389800
1680,1,1680,1680,27837134275088,1777524073158929900
1681,0,1681,1681,27837684112904,1777524073159668300
1681,1,1681,1681,27837136673424,1777524073159668300
1682,0,1682,1682,27837686511840,1777524073159668300
1682,1,1682,1682,27837139071624,1777524073159668300
1683,0,1683,1683,27837688909952,1777524073159668300
1683,1,1683,1683,27837141469840,1777524073159668300
1684,0,1684,1684,27837691307840,1777524073159668300
1684,1,1684,1684,27837143867920,1777524073168155100
1685,0,1685,1685,27837693706424,1777524073168155100
1685,1,1685,1685,27837146266560,1777524073170697000
1686,0,1686,1686,27837696104768,1777524073170697000
1686,1,1686,1686,27837148664400,1777524073170697000
1687,0,1687,1687,27837698503392,1777524073170697000
1687,1,1687,1687,27837151062728,1777524073176173600
1688,0,1688,1688,27837700901696,1777524073176173600
1688,1,1688,1688,27837153461808,1777524073178573900
1689,0,1689,1689,27837703299400,1777524073178573900
1689,1,1689,1689,27837155859456,1777524073180582300
1690,0,1690,1690,27837705697880,1777524073180582300
1690,1,1690,1690,27837158257672,1777524073183135200
1691,0,1691,1691,27837708096400,1777524073183135200
1691,1,1691,1691,27837160656864,1777524073185152000
1692,0,1692,1692,27837710494920,1777524073186143800
1692,1,1692,1692,27837163054904,1777524073188153300
1693,0,1693,1693,27837712892920,1777524073188153300
1693,1,1693,1693,27837165452784,1777524073189153700
1694,0,1694,1694,27837715291920,1777524073190769100
1694,1,1694,1694,27837167851904,1777524073192322300
1695,0,1695,1695,27837717689488,1777524073193312800
1695,1,1695,1695,27837170249600,1777524073194831500
1696,0,1696,1696,27837720087840,1777524073194831500
1696,1,1696,1696,27837172648544,1777524073197840000
1697,0,1697,1697,27837722486824,1777524073197840000
1697,1,1697,1697,27837175046864,1777524073199849400
1698,0,1698,1698,27837724884880,1777524073199849400
1698,1,1698,1698,27837177444824,1777524073201840900
1699,0,1699,1699,27837727283416,1777524073202840700
1699,1,1699,1699,27837179843400,1777524073204819500
1700,0,1700,1700,27837729681864,1777524073204819500
1700,1,1700,1700,27837182241784,1777524073206126600
1701,0,1701,1701,27837732079320,1777524073207629800
1701,1,1701,1701,27837184639824,1777524073209615100
1702,0,1702,1702,27837734478400,1777524073209615100
1702,1,1702,1702,27837187037952,1777524073209615100
1703,0,1703,1703,27837736876824,1777524073209615100
1703,1,1703,1703,27837189436920,1777524073209615100
1704,0,1704,1704,27837739274664,1777524073209615100
1704,1,1704,1704,27837191835288,1777524073216647400
1705,0,1705,1705,27837741672728,1777524073216647400
1705,1,1705,1705,27837194233384,1777524073218776900
1706,0,1706,1706,27837744071840,1777524073218776900
1706,1,1706,1706,27837196631720,1777524073218776900
1707,0,1707,1707,27837746469840,1777524073218776900
1707,1,1707,1707,27837199029768,1777524073224007600
1708,0,1708,1708,27837748867864,1777524073224007600
1708,1,1708,1708,27837201427960,1777524073224007600
1709,0,1709,1709,27837751266696,1777524073224007600
1709,1,1709,1709,27837203826880,1777524073228942600
1710,0,1710,1710,27837753664920,1777524073228942600
1710,1,1710,1710,27837206224368,1777524073229887900
1711,0,1711,1711,27837756062736,1777524073229887900
1711,1,1711,1711,27837208622696,1777524073229887900
1712,0,1712,1712,27837758461824,1777524073229887900
1712,1,1712,1712,27837211021880,1777524073229887900
1713,0,1713,1713,27837760859920,1777524073229887900
1713,1,1713,1713,27837213419904,1777524073237322400
1714,0,1714,1714,27837763257840,1777524073237322400
1714,1,1714,1714,27837215818392,1777524073240941200
1715,0,1715,1715,27837765656880,1777524073240941200
1715,1,1715,1715,27837218216904,1777524073240941200
1716,0,1716,1716,27837768054696,1777524073240941200
1716,1,1716,1716,27837220614880,1777524073240941200
1717,0,1717,1717,27837770452920,1777524073240941200
1717,1,1717,1717,27837223012920,1777524073240941200
1718,0,1718,1718,27837772851904,1777524073240941200
1718,1,1718,1718,27837225411864,1777524073250321500
1719,0,1719,1719,27837775249880,1777524073250321500
1719,1,1719,1719,27837227809768,1777524073250321500
1720,0,1720,1720,27837777648520,1777524073250321500
1720,1,1720,1720,27837230208728,1777524073250321500
1721,0,1721,1721,27837780046904,1777524073250321500
1721,1,1721,1721,27837232606200,1777524073257325500
1722,0,1722,1722,27837782444904,1777524073257325500
1722,1,1722,1722,27837235004920,1777524073259785100
1723,0,1723,1723,27837784842904,1777524073259785100
1723,1,1723,1723,27837237403696,1777524073259785100
1724,0,1724,1724,27837787241840,1777524073259785100
1724,1,1724,1724,27837239801864,1777524073259785100
1725,0,1725,1725,27837789640168,1777524073259785100
1725,1,1725,1725,27837242199840,1777524073259785100
1726,0,1726,1726,27837792037960,1777524073259785100
1726,1,1726,1726,27837244598512,1777524073269792200
1727,0,1727,1727,27837794436528,1777524073269792200
1727,1,1727,1727,27837246996880,1777524073270795500
1728,0,1728,1728,27837796834768,1777524073270795500
1728,1,1728,1728,27837249394864,1777524073274160900
1729,0,1729,1729,27837799233768,1777524073274160900
1729,1,1729,1729,27837251793768,1777524073274160900
1730,0,1730,1730,27837801631736,1777524073274160900
1730,1,1730,1730,27837254191360,1777524073274160900
1731,0,1731,1731,27837804029696,1777524073274160900
1731,1,1731,1731,27837256590288,1777524073281490400
1732,0,1732,1732,27837806428448,1777524073281490400
1732,1,1732,1732,27837258988400,1777524073283537800
1733,0,1733,1733,27837808826624,1777524073283537800
1733,1,1733,1733,27837261386960,1777524073283537800
1734,0,1734,1734,27837811224904,1777524073283537800
1734,1,1734,1734,27837263784920,1777524073283537800
1735,0,1735,1735,27837813622952,1777524073289246400
1735,1,1735,1735,27837266183008,1777524073290871900
1736,0,1736,1736,27837816021808,1777524073290871900
1736,1,1736,1736,27837268581864,1777524073290871900
1737,0,1737,1737,27837818420528,1777524073290871900
1737,1,1737,1737,27837270979696,1777524073290871900
1738,0,1738,1738,27837820818728,1777524073290871900
1738,1,1738,1738,27837273378736,1777524073290871900
1739,0,1739,1739,27837823216640,1777524073290871900
1739,1,1739,1739,27837275776808,1777524073300079700
1740,0,1740,1740,27837825614920,1777524073300079700
1740,1,1740,1740,27837278174680,1777524073300079700
1741,0,1741,1741,27837828013824,1777524073300079700
1741,1,1741,1741,27837280573808,1777524073303992400
1742,0,1742,1742,27837830411680,1777524073303992400
1742,1,1742,1742,27837282971768,1777524073307273800
1743,0,1743,1743,27837832810424,1777524073307273800
1743,1,1743,1743,27837285370120,1777524073310179000
1744,0,1744,1744,27837835208176,1777524073310179000
1744,1,1744,1744,27837287768808,1777524073310179000
1745,0,1745,1745,27837837606544,1777524073310179000
1745,1,1745,1745,27837290166640,1777524073310179000
1746,0,1746,1746,27837840004864,1777524073310179000
1746,1,1746,1746,27837292564768,1777524073316854900
1747,0,1747,1747,27837842403808,1777524073316854900
1747,1,1747,1747,27837294963880,1777524073316854900
1748,0,1748,1748,27837844801864,1777524073320227100
1748,1,1748,1748,27837297361920,1777524073320227100
1749,0,1749,1749,27837847199864,1777524073322730900
1749,1,1749,1749,27837299760080,1777524073324240300
1750,0,1750,1750,27837849598824,1777524073324240300
1750,1,1750,1750,27837302158728,1777524073324240300
1751,0,1751,1751,27837851996512,1777524073324240300
1751,1,1751,1751,27837304557048,1777524073324240300
1752,0,1752,1752,27837854395512,1777524073324240300
1752,1,1752,1752,27837306954824,1777524073330323400
1753,0,1753,1753,27837856793768,1777524073330323400
1753,1,1753,1753,27837309353696,1777524073330323400
1754,0,1754,1754,27837859191904,1777524073330323400
1754,1,1754,1754,27837311751768,1777524073330323400
1755,0,1755,1755,27837861589864,1777524073337024300
1755,1,1755,1755,27837314149680,1777524073337024300
1756,0,1756,1756,27837863988920,1777524073337024300
1756,1,1756,1756,27837316548784,1777524073340455600
1757,0,1757,1757,27837866386584,1777524073340455600
1757,1,1757,1757,27837318946904,1777524073340455600
1758,0,1758,1758,27837868784880,1777524073340455600
1758,1,1758,1758,27837321344920,1777524073340455600
1759,0,1759,1759,27837871183920,1777524073340455600
1759,1,1759,1759,27837323743624,1777524073340455600
1760,0,1760,1760,27837873581728,1777524073340455600
1760,1,1760,1760,27837326141952,1777524073349992400
1761,0,1761,1761,27837875979960,1777524073349992400
1761,1,1761,1761,27837328540560,1777524073349992400
1762,0,1762,1762,27837878378824,1777524073349992400
1762,1,1762,1762,27837330938904,1777524073349992400
1763,0,1763,1763,27837880776952,1777524073356190600
1763,1,1763,1763,27837333336880,1777524073357726800
1764,0,1764,1764,27837883174952,1777524073357726800
1764,1,1764,1764,27837335735368,1777524073360003700
1765,0,1765,1765,27837885573840,1777524073360003700
1765,1,1765,1765,27837338133784,1777524073360003700
1766,0,1766,1766,27837887971864,1777524073360003700
1766,1,1766,1766,27837340532368,1777524073360003700
1767,0,1767,1767,27837890369808,1777524073360003700
1767,1,1767,1767,27837342929904,1777524073360003700
1768,0,1768,1768,27837892768824,1777524073360003700
1768,1,1768,1768,27837345328864,1777524073370147700
1769,0,1769,1769,27837895166464,1777524073370147700
1769,1,1769,1769,27837347727304,1777524073370147700
1770,0,1770,1770,27837897564952,1777524073370147700
1770,1,1770,1770,27837350125384,1777524073373790900
1771,0,1771,1771,27837899963768,1777524073373790900
1771,1,1771,1771,27837352523840,1777524073373790900
1772,0,1772,1772,27837902361880,1777524073373790900
1772,1,1772,1772,27837354922344,1777524073373790900
1773,0,1773,1773,27837904760544,1777524073380158000
1773,1,1773,1773,27837357320344,1777524073381661500
1774,0,1774,1774,27837907158232,1777524073381661500
1774,1,1774,1774,27837359718640,1777524073383169300
1775,0,1775,1775,27837909557424,1777524073383169300
1775,1,1775,1775,27837362116864,1777524073383169300
1776,0,1776,1776,27837911954952,1777524073383169300
1776,1,1776,1776,27837364515560,1777524073389308100
1777,0,1777,1777,27837914353696,1777524073389308100
1777,1,1777,1777,27837366913904,1777524073390866600
1778,0,1778,1778,27837916751920,1777524073390866600
1778,1,1778,1778,27837369311880,1777524073390866600
1779,0,1779,1779,27837919150256,1777524073390866600
1779,1,1779,1779,27837371710808,1777524073390866600
1780,0,1780,1780,27837921548400,1777524073390866600
1780,1,1780,1780,27837374108904,1777524073390866600
1781,0,1781,1781,27837923946672,1777524073390866600
1781,1,1781,1781,27837376506920,1777524073401306700
1782,0,1782,1782,27837926344920,1777524073401306700
1782,1,1782,1782,27837378904880,1777524073403494600
1783,0,1783,1783,27837928743696,1777524073404562600
1783,1,1783,1783,27837381303920,1777524073406073900
1784,0,1784,1784,27837931142264,1777524073406073900
1784,1,1784,1784,27837383702296,1777524073407615100
1785,0,1785,1785,27837933540104,1777524073409251400
1785,1,1785,1785,27837386100328,1777524073410450000
1786,0,1786,1786,27837935939144,1777524073411450600
1786,1,1786,1786,27837388498824,1777524073413449900
1787,0,1787,1787,27837938336864,1777524073413449900
1787,1,1787,1787,27837390896920,1777524073415450700
1788,0,1788,1788,27837940735344,1777524073415450700
1788,1,1788,1788,27837393295344,1777524073417860500
1789,0,1789,1789,27837943133960,1777524073417860500
1789,1,1789,1789,27837395693568,1777524073417860500
1790,0,1790,1790,27837945532448,1777524073417860500
1790,1,1790,1790,27837398091976,1777524073422876400
1791,0,1791,1791,27837947930768,1777524073422876400
1791,1,1791,1791,27837400490208,1777524073425221100
1792,0,1792,1792,27837950329200,1777524073425221100
1792,1,1792,1792,27837402888384,1777524073427864700
1793,0,1793,1793,27837952726680,1777524073427864700
1793,1,1793,1793,27837405287256,1777524073430398200
1794,0,1794,1794,27837955125040,1777524073430398200
1794,1,1794,1794,27837407684920,1777524073432406100
1795,0,1795,1795,27837957523392,1777524073432406100
1795,1,1795,1795,27837410083424,1777524073434398100
1796,0,1796,1796,27837959921840,1777524073435398000
1796,1,1796,1796,27837412481880,1777524073436901100
1797,0,1797,1797,27837962320824,1777524073437904400
1797,1,1797,1797,27837414880504,1777524073438905200
1798,0,1798,1798,27837964718920,1777524073440408000
1798,1,1798,1798,27837417278920,1777524073442411800
1799,0,1799,1799,27837967116672,1777524073442411800
1799,1,1799,1799,27837419676784,1777524073444424100
1800,0,1800,1800,27837969515544,1777524073444424100
1800,1,1800,1800,27837422075920,1777524073447050400
1801,0,1801,1801,27837971913880,1777524073447050400
1801,1,1801,1801,27837424473528,1777524073449568700
1802,0,1802,1802,27837974312064,1777524073449568700
1802,1,1802,1802,27837426871672,1777524073451451100
1803,0,1803,1803,27837976710672,1777524073451451100
1803,1,1803,1803,27837429270680,1777524073453454300
1804,0,1804,1804,27837979108864,1777524073454454600
1804,1,1804,1804,27837431668864,1777524073455957000
1805,0,1805,1805,27837981507488,1777524073456960900
1805,1,1805,1805,27837434067384,1777524073458785600
1806,0,1806,1806,27837983905784,1777524073459304900
1806,1,1806,1806,27837436465344,1777524073461406300
1807,0,1807,1807,27837986303920,1777524073461406300
1807,1,1807,1807,27837438864160,1777524073463398100
1808,0,1808,1808,27837988701952,1777524073464398300
1808,1,1808,1808,27837441262528,1777524073466397600
1809,0,1809,1809,27837991100920,1777524073466397600
1809,1,1809,1809,27837443660768,1777524073468320400
1810,0,1810,1810,27837993498520,1777524073468320400
1810,1,1810,1810,27837446058920,1777524073471026700
1811,0,1811,1811,27837995896904,1777524073471467400
1811,1,1811,1811,27837448457392,1777524073473472200
1812,0,1812,1812,27837998295680,1777524073473472200
1812,1,1812,1812,27837450855160,1777524073475705100
1813,0,1813,1813,27838000693904,1777524073476230800
1813,1,1813,1813,27837453253840,1777524073478314300
1814,0,1814,1814,27838003092728,1777524073478314300
1814,1,1814,1814,27837455651920,1777524073480320600
1815,0,1815,1815,27838005490328,1777524073480320600
1815,1,1815,1815,27837458050696,1777524073482855200
1816,0,1816,1816,27838007889344,1777524073483287800
1816,1,1816,1816,27837460448560,1777524073483287800
1817,0,1817,1817,27838010286768,1777524073483287800
1817,1,1817,1817,27837462846768,1777524073483287800
1818,0,1818,1818,27838012685824,1777524073483287800
1818,1,1818,1818,27837465245368,1777524073489108000
1819,0,1819,1819,27838015083544,1777524073490618200
1819,1,1819,1819,27837467644200,1777524073492388600
1820,0,1820,1820,27838017481920,1777524073492388600
1820,1,1820,1820,27837470041784,1777524073492388600
1821,0,1821,1821,27838019880464,1777524073492388600
1821,1,1821,1821,27837472440696,1777524073496049400
1822,0,1822,1822,27838022279424,1777524073496049400
1822,1,1822,1822,27837474838976,1777524073496049400
1823,0,1823,1823,27838024677768,1777524073496049400
1823,1,1823,1823,27837477237680,1777524073501538300
1824,0,1824,1824,27838027075904,1777524073501538300
1824,1,1824,1824,27837479635920,1777524073503542200
1825,0,1825,1825,27838029473584,1777524073503542200
1825,1,1825,1825,27837482033952,1777524073506588600
1826,0,1826,1826,27838031872584,1777524073506588600
1826,1,1826,1826,27837484431880,1777524073509408100
1827,0,1827,1827,27838034270920,1777524073509408100
1827,1,1827,1827,27837486830736,1777524073511499400
1828,0,1828,1828,27838036668768,1777524073511499400
1828,1,1828,1828,27837489228904,1777524073514347200
1829,0,1829,1829,27838039067344,1777524073514347200
1829,1,1829,1829,27837491627768,1777524073516357100
1830,0,1830,1830,27838041465920,1777524073516357100
1830,1,1830,1830,27837494025784,1777524073518527800
1831,0,1831,1831,27838043863528,1777524073519527600
1831,1,1831,1831,27837496424088,1777524073521526800
1832,0,1832,1832,27838046262640,1777524073521526800
1832,1,1832,1832,27837498822512,1777524073523596400
1833,0,1833,1833,27838048660608,1777524073523596400
1833,1,1833,1833,27837501220488,1777524073525769600
1834,0,1834,1834,27838051059296,1777524073526773400
1834,1,1834,1834,27837503618840,1777524073528772400
1835,0,1835,1835,27838053457424,1777524073528772400
1835,1,1835,1835,27837506017384,1777524073530989700
1836,0,1836,1836,27838055855904,1777524073530989700
1836,1,1836,1836,27837508415840,1777524073532783700
1837,0,1837,1837,27838058253880,1777524073533791300
1837,1,1837,1837,27837510813952,1777524073535460200
1838,0,1838,1838,27838060652696,1777524073535460200
1838,1,1838,1838,27837513211952,1777524073537977900
1839,0,1839,1839,27838063050680,1777524073537977900
1839,1,1839,1839,27837515610600,1777524073539967200
1840,0,1840,1840,27838065449344,1777524073541034200
1840,1,1840,1840,27837518008728,1777524073542632200
1841,0,1841,1841,27838067847768,1777524073542632200
1841,1,1841,1841,27837520406920,1777524073542632200
1842,0,1842,1842,27838070246232,1777524073542632200
1842,1,1842,1842,27837522805904,1777524073542632200
1843,0,1843,1843,27838072643664,1777524073542632200
1843,1,1843,1843,27837525203824,1777524073549581400
1844,0,1844,1844,27838075041952,1777524073549581400
1844,1,1844,1844,27837527602288,1777524073551388000
1845,0,1845,1845,27838077440728,1777524073551388000
1845,1,1845,1845,27837530001240,1777524073551388000
1846,0,1846,1846,27838079839424,1777524073551388000
1846,1,1846,1846,27837532398640,1777524073555823700
1847,0,1847,1847,27838082237328,1777524073558182100
1847,1,1847,1847,27837534797904,1777524073559769900
1848,0,1848,1848,27838084635672,1777524073559769900
1848,1,1848,1848,27837537195824,1777524073561785000
1849,0,1849,1849,27838087034504,1777524073561785000
1849,1,1849,1849,27837539594328,1777524073564775900
1850,0,1850,1850,27838089432824,1777524073564775900
1850,1,1850,1850,27837541992400,1777524073566781900
1851,0,1851,1851,27838091830368,1777524073566781900
1851,1,1851,1851,27837544390840,1777524073568776500
1852,0,1852,1852,27838094228840,1777524073568776500
1852,1,1852,1852,27837546788840,1777524073571283500
1853,0,1853,1853,27838096627840,1777524073572283300
1853,1,1853,1853,27837549187840,1777524073574406200
1854,0,1854,1854,27838099026208,1777524073574406200
1854,1,1854,1854,27837551585568,1777524073575870400
1855,0,1855,1855,27838101423920,1777524073577011200
1855,1,1855,1855,27837553984064,1777524073578957400
1856,0,1856,1856,27838103822384,1777524073578957400
1856,1,1856,1856,27837556382624,1777524073581469200
1857,0,1857,1857,27838106221344,1777524073581469200
1857,1,1857,1857,27837558780784,1777524073582978400
1858,0,1858,1858,27838108618904,1777524073584002500
1858,1,1858,1858,27837561178736,1777524073586009500
1859,0,1859,1859,27838111017952,1777524073586009500
1859,1,1859,1859,27837563577736,1777524073588002800
1860,0,1860,1860,27838113416112,1777524073589002000
1860,1,1860,1860,27837565975672,1777524073591227800
1861,0,1861,1861,27838115814696,1777524073591227800
1861,1,1861,1861,27837568374584,1777524073593151200
1862,0,1862,1862,27838118212672,1777524073593151200
1862,1,1862,1862,27837570772400,1777524073595141300
1863,0,1863,1863,27838120610520,1777524073596141400
1863,1,1863,1863,27837573171160,1777524073597734200
1864,0,1864,1864,27838123009672,1777524073597734200
1864,1,1864,1864,27837575568952,1777524073600740500
1865,0,1865,1865,27838125407640,1777524073600740500
1865,1,1865,1865,27837577967864,1777524073602750800
1866,0,1866,1866,27838127805808,1777524073603741300
1866,1,1866,1866,27837580365904,1777524073604825900
1867,0,1867,1867,27838130204528,1777524073605810800
1867,1,1867,1867,27837582764296,1777524073607871900
1868,0,1868,1868,27838132602952,1777524073607871900
1868,1,1868,1868,27837585162424,1777524073609748900
1869,0,1869,1869,27838135000880,1777524073609748900
1869,1,1869,1869,27837587560904,1777524073611869300
1870,0,1870,1870,27838137398952,1777524073612869900
1870,1,1870,1870,27837589959736,1777524073614927900
1871,0,1871,1871,27838139797880,1777524073614927900
1871,1,1871,1871,27837592357768,1777524073617323000
1872,0,1872,1872,27838142195696,1777524073617323000
1872,1,1872,1872,27837594756240,1777524073619338100
1873,0,1873,1873,27838144593904,1777524073620331500
1873,1,1873,1873,27837597154584,1777524073622330100
1874,0,1874,1874,27838146992960,1777524073622330100
1874,1,1874,1874,27837599552640,1777524073624522200
1875,0,1875,1875,27838149390904,1777524073624522200
1875,1,1875,1875,27837601950904,1777524073626933200
1876,0,1876,1876,27838151788904,1777524073626933200
1876,1,1876,1876,27837604348880,1777524073628932700
1877,0,1877,1877,27838154187224,1777524073628932700
1877,1,1877,1877,27837606747208,1777524073631924700
1878,0,1878,1878,27838156585920,1777524073631924700
1878,1,1878,1878,27837609145640,1777524073634134500
1879,0,1879,1879,27838158984440,1777524073634134500
1879,1,1879,1879,27837611544384,1777524073636271700
1880,0,1880,1880,27838161382368,1777524073636777300
1880,1,1880,1880,27837613942488,1777524073638595700
1881,0,1881,1881,27838163780784,1777524073638595700
1881,1,1881,1881,27837616340680,1777524073641118100
1882,0,1882,1882,27838166178864,1777524073641118100
1882,1,1882,1882,27837618738880,1777524073643635400
1883,0,1883,1883,27838168577952,1777524073643635400
1883,1,1883,1883,27837621137544,1777524073645808700
1884,0,1884,1884,27838170975952,1777524073645808700
1884,1,1884,1884,27837623535640,1777524073647812000
1885,0,1885,1885,27838173373960,1777524073648812800
1885,1,1885,1885,27837625933880,1777524073650947100
1886,0,1886,1886,27838175772736,1777524073650947100
1886,1,1886,1886,27837628332904,1777524073652948700
1887,0,1887,1887,27838178171160,1777524073652948700
1887,1,1887,1887,27837630731120,1777524073655457600
1888,0,1888,1888,27838180569824,1777524073655457600
1888,1,1888,1888,27837633129736,1777524073657924000
1889,0,1889,1889,27838182967824,1777524073657924000
1889,1,1889,1889,27837635527696,1777524073660519000
1890,0,1890,1890,27838185365736,1777524073660519000
1890,1,1890,1890,27837637926368,1777524073662509100
1891,0,1891,1891,27838187764824,1777524073662509100
1891,1,1891,1891,27837640324280,1777524073664508400
1892,0,1892,1892,27838190162728,1777524073665509800
1892,1,1892,1892,27837642723176,1777524073666509700
1893,0,1893,1893,27838192561424,1777524073666509700
1893,1,1893,1893,27837645120880,1777524073670142500
1894,0,1894,1894,27838194959424,1777524073670142500
1894,1,1894,1894,27837647519728,1777524073670142500
1895,0,1895,1895,27838197357904,1777524073670142500
1895,1,1895,1895,27837649917840,1777524073674821800
1896,0,1896,1896,27838199755864,1777524073675719900
1896,1,1896,1896,27837652315920,1777524073675719900
1897,0,1897,1897,27838202154952,1777524073675719900
1897,1,1897,1897,27837654714880,1777524073675719900
1898,0,1898,1898,27838204552864,1777524073675719900
1898,1,1898,1898,27837657112960,1777524073681922300
1899,0,1899,1899,27838206951488,1777524073681922300
1899,1,1899,1899,27837659511296,1777524073683025300
1900,0,1900,1900,27838209349120,1777524073683025300
1900,1,1900,1900,27837661909704,1777524073685065100
1901,0,1901,1901,27838211747520,1777524073685065100
1901,1,1901,1901,27837664307736,1777524073688535600
1902,0,1902,1902,27838214145784,1777524073688535600
1902,1,1902,1902,27837666706280,1777524073691750600
1903,0,1903,1903,27838216544920,1777524073691750600
